animal_id,AnimalName,Breed,Age,Weight,Symptom_Count,Dangerous,Danger_Score,High_Risk_Count,Medium_Risk_Count,Symptom_1,Symptom_2,Symptom_3,Symptom_4,Symptom_5,Symptom_6,Symptom_7,Symptom_8,Symptom_9,Symptom_10
28485,pig,hampshire,senior,221.72376411033204,3,Yes,0.73,0,0,vomiting,diarrhea,dehydration,none,none,none,none,none,none,none
28486,cat,persian,senior,213.1351646079063,2,Yes,0.67,0,0,fever,loss_of_appetite,none,none,none,none,none,none,none,none
28487,turkey,narragansett,adult,46.44994366382441,2,No,0.37,0,0,swelling,diarrhea,none,none,none,none,none,none,none,none
28488,duck,pekin,senior,311.66059702362065,4,Yes,0.685,0,0,lethargy,diarrhea,depression,dehydration,none,none,none,none,none,none
28489,chicken,leghorn,senior,348.56828198542934,4,Yes,0.7125,0,0,loss_of_appetite,diarrhea,dehydration,constipation,none,none,none,none,none,none
28490,sheep,suffolk,adult,5.058451021498674,5,Yes,0.506,0,0,reproductive_issues,fever,lethargy,cyanosis,flatulence,none,none,none,none,none
28491,hamster,syrian,young,236.0192329723689,2,No,0.34,0,0,sneezing,lethargy,none,none,none,none,none,none,none,none
28492,hamster,roborovski,senior,147.28846701675934,5,Yes,0.5704,0,0,weight_loss,hair_loss,nystagmus,colic,paralysis,none,none,none,none,none
28493,cow,jersey,adult,379.3979452294672,2,No,0.35000000000000003,0,0,reproductive_issues,lameness,none,none,none,none,none,none,none,none
28494,chicken,sussex,young,280.0889736552372,2,Yes,0.5149999999999999,0,0,lethargy,loss_of_appetite,none,none,none,none,none,none,none,none
28495,goat,boer,senior,48.01928901463203,5,Yes,0.674,0,0,diarrhea,fever,lethargy,dehydration,eye_discharge,none,none,none,none,none
28496,rabbit,dutch,young,152.51168694029613,3,No,0.44,0,0,sneezing,diarrhea,dehydration,none,none,none,none,none,none,none
28497,goat,alpine,senior,439.98861586445065,3,Yes,0.5800000000000001,0,0,diarrhea,reproductive_issues,dehydration,none,none,none,none,none,none,none
28498,dog,golden_retriever,young,47.97363621399269,3,Yes,0.55,0,0,lethargy,fever,depression,none,none,none,none,none,none,none
28499,goat,alpine,young,491.47600261978783,5,No,0.45799999999999996,0,0,diarrhea,bloating,dehydration,salivating,sneezing,none,none,none,none,none
28500,chicken,rhode_island_red,adult,63.25949248007878,4,No,0.38,0,0,nasal_discharge,sneezing,nystagmus,coma,none,none,none,none,none,none
28501,rabbit,rex,adult,361.48533237776326,3,Yes,0.44,0,0,hair_loss,lethargy,depression,none,none,none,none,none,none,none
28502,turtle,painted_turtle,young,17.598344517172723,5,No,0.49000000000000005,0,0,swollen_eyes,respiratory_distress,depression,infection,hemorrhage,none,none,none,none,none
28503,horse,quarter_horse,adult,281.91030009734226,6,No,0.472,0,0,nasal_discharge,swelling,blindness,paralysis,hair_loss,shock,none,none,none,none
28504,duck,pekin,senior,40.56498343807942,5,Yes,0.652,0,0,loss_of_appetite,lameness,diarrhea,hyperesthesia,torticollis,none,none,none,none,none
28505,chicken,sussex,young,26.42546550200771,6,Yes,0.6699999999999999,0,0,nasal_discharge,loss_of_appetite,bleeding,disorientation,dehydration,nausea,none,none,none,none
28506,goat,nubian,senior,255.8369809845845,6,Yes,0.66,0,0,bloating,fever,lethargy,anorexia,diarrhea,twitching,none,none,none,none
28507,rabbit,rex,senior,65.51234063696884,5,Yes,0.544,0,0,sneezing,loss_of_appetite,staggering,bleeding,head_pressing,none,none,none,none,none
28508,rabbit,flemish_giant,adult,7.923164078789518,3,No,0.43000000000000005,0,0,skin_lesions,lethargy,depression,none,none,none,none,none,none,none
28509,goat,nubian,adult,81.11860110666868,2,No,0.31000000000000005,0,0,reproductive_issues,coughing,none,none,none,none,none,none,none,none
28510,horse,quarter_horse,senior,140.83329699720113,2,No,0.49,0,0,nasal_discharge,colic,none,none,none,none,none,none,none,none
28511,chicken,rhode_island_red,young,108.9529081439573,3,No,0.32,0,0,nasal_discharge,sneezing,chills,none,none,none,none,none,none,none
28512,rabbit,flemish_giant,young,18.800677654440385,5,No,0.49399999999999994,0,0,loss_of_appetite,lethargy,depression,sneezing,headache,none,none,none,none,none
28513,horse,thoroughbred,young,65.39612805042401,4,Yes,0.5675000000000001,0,0,colic,nasal_discharge,respiratory_distress,convulsions,none,none,none,none,none,none
28514,guinea_pig,peruvian,senior,142.49444810499045,5,Yes,0.52,0,0,dental_problems,hair_loss,convulsions,seizures,malaise,none,none,none,none,none
28515,rabbit,rex,young,52.45863862154923,2,No,0.29500000000000004,0,0,sneezing,skin_lesions,none,none,none,none,none,none,none,none
28516,sheep,merino,adult,285.1731419642014,6,Yes,0.54,0,0,reproductive_issues,fever,lethargy,paresis,muscle_pain,anemia,none,none,none,none
28517,hamster,syrian,senior,234.16362115061622,4,No,0.38,0,0,sneezing,wet_tail,lameness,chills,none,none,none,none,none,none
28518,sheep,suffolk,adult,477.0928741516513,2,No,0.35000000000000003,0,0,lameness,coughing,none,none,none,none,none,none,none,none
28519,chicken,leghorn,adult,262.4560374597323,4,Yes,0.525,0,0,diarrhea,lethargy,depression,dehydration,none,none,none,none,none,none
28520,hamster,dwarf,senior,67.42197662620588,3,Yes,0.58,0,0,weight_loss,lethargy,depression,none,none,none,none,none,none,none
28521,cow,angus,young,223.36262598860446,4,No,0.46249999999999997,0,0,bloating,reproductive_issues,colic,vomiting,none,none,none,none,none,none
28522,hamster,dwarf,young,295.3552592305141,5,Yes,0.464,0,0,wet_tail,lethargy,depression,itching,urination_problems,none,none,none,none,none
28523,sheep,merino,young,378.02396026837755,4,Yes,0.5325,0,0,weight_loss,reproductive_issues,paraplegia,infection,none,none,none,none,none,none
28524,sheep,suffolk,senior,224.35215995026115,3,Yes,0.52,0,0,weight_loss,coughing,opisthotonos,none,none,none,none,none,none,none
28525,turkey,narragansett,young,392.6283728109336,4,Yes,0.625,0,0,diarrhea,lethargy,depression,dehydration,none,none,none,none,none,none
28526,parrot,cockatoo,adult,253.94463114566005,5,No,0.346,0,0,loss_of_appetite,feather_plucking,swelling,circling,head_pressing,none,none,none,none,none
28527,sheep,merino,senior,89.04924338457731,5,Yes,0.544,0,0,lameness,weight_loss,reproductive_issues,vomiting,emaciation,none,none,none,none,none
28528,dog,labrador,young,242.26077325284146,5,Yes,0.5244,0,0,coughing,vomiting,dehydration,nasal_discharge,paralysis,none,none,none,none,none
28529,guinea_pig,peruvian,young,237.34636643151237,3,No,0.43,0,0,lethargy,dental_problems,depression,none,none,none,none,none,none,none
28530,guinea_pig,peruvian,young,282.25826698422355,5,Yes,0.506,0,0,lethargy,hair_loss,depression,chills,wheezing,none,none,none,none,none
28531,cow,hereford,young,182.86695712849968,5,Yes,0.6020000000000001,0,0,fever,dehydration,lethargy,chills,wheezing,none,none,none,none,none
28532,pig,hampshire,adult,105.44236404567897,4,No,0.495,0,0,fever,lameness,lethargy,circling,none,none,none,none,none,none
28533,sheep,suffolk,adult,176.25007909870646,5,Yes,0.502,0,0,reproductive_issues,lameness,emaciation,unconsciousness,bleeding,none,none,none,none,none
28534,turkey,broad_breasted_bronze,young,301.05044563909235,3,Yes,0.5399999999999999,0,0,loss_of_appetite,respiratory_distress,infection,none,none,none,none,none,none,none
28535,cow,jersey,young,101.75605843328314,3,Yes,0.37,0,0,lameness,bloating,ascites,none,none,none,none,none,none,none
28536,rabbit,dutch,young,229.7984187279957,4,Yes,0.585,0,0,diarrhea,lethargy,depression,dehydration,none,none,none,none,none,none
28537,rabbit,flemish_giant,young,179.57715135773472,3,Yes,0.49000000000000005,0,0,lethargy,skin_lesions,depression,none,none,none,none,none,none,none
28538,dog,german_shepherd,young,450.21562851548595,4,Yes,0.6700000000000002,0,0,fever,diarrhea,lethargy,dehydration,none,none,none,none,none,none
28539,parrot,african_grey,adult,253.77264494716658,3,No,0.45000000000000007,0,0,loss_of_appetite,lethargy,depression,none,none,none,none,none,none,none
28540,turtle,painted_turtle,adult,70.51307077160523,2,Yes,0.45999999999999996,0,0,respiratory_distress,lethargy,none,none,none,none,none,none,none,none
28541,horse,quarter_horse,young,104.96080524956254,3,No,0.48,0,0,colic,nasal_discharge,cyanosis,none,none,none,none,none,none,none
28542,rabbit,dutch,senior,167.34044741004095,5,Yes,0.704,0,0,diarrhea,lethargy,depression,dehydration,convulsions,none,none,none,none,none
28543,hamster,roborovski,senior,338.03416478339807,4,No,0.4125,0,0,hair_loss,sneezing,skin_rashes,lesions,none,none,none,none,none,none
28544,goat,alpine,senior,352.1027310418442,3,No,0.42,0,0,bloating,reproductive_issues,headache,none,none,none,none,none,none,none
28545,turtle,red_eared_slider,senior,77.23456957699197,4,Yes,0.6375,0,0,loss_of_appetite,lethargy,depression,jaundice,none,none,none,none,none,none
28546,hamster,roborovski,adult,42.99139468929776,3,No,0.18,0,0,wet_tail,sneezing,salivating,none,none,none,none,none,none,none
28547,pig,hampshire,adult,436.7538918912055,4,No,0.48,0,0,coughing,diarrhea,dehydration,blindness,none,none,none,none,none,none
28548,dog,poodle,young,83.39803112568035,5,Yes,0.51,0,0,coughing,fever,lethargy,flatulence,hyperesthesia,none,none,none,none,none
28549,parrot,african_grey,adult,302.0907675487658,4,Yes,0.4125,0,0,nasal_discharge,sneezing,weakness,bleeding,none,none,none,none,none,none
28550,cow,hereford,young,498.5275578679579,4,Yes,0.48749999999999993,0,0,dehydration,lameness,fatigue,diarrhea,none,none,none,none,none,none
28551,turtle,box_turtle,senior,109.89432898794114,2,No,0.22,0,0,shell_rot,swollen_eyes,none,none,none,none,none,none,none,none
28552,hamster,dwarf,senior,205.08853904681476,4,Yes,0.615,0,0,lethargy,hair_loss,depression,shock,none,none,none,none,none,none
28553,hamster,syrian,adult,301.6692910080317,4,No,0.33,0,0,wet_tail,weight_loss,muscle_pain,joint_pain,none,none,none,none,none,none
28554,guinea_pig,peruvian,adult,489.93606390713296,5,No,0.37399999999999994,0,0,weight_loss,dental_problems,lesions,abdominal_pain,excessive_thirst,none,none,none,none,none
28555,parrot,african_grey,senior,374.14785849482126,4,Yes,0.5875,0,0,lethargy,feather_plucking,depression,emaciation,none,none,none,none,none,none
28556,hamster,dwarf,senior,430.2427051515436,5,No,0.45799999999999996,0,0,hair_loss,sneezing,twitching,deafness,inflammation,none,none,none,none,none
28557,hamster,dwarf,senior,266.88280260512613,4,No,0.4325,0,0,hair_loss,weight_loss,blindness,flatulence,none,none,none,none,none,none
28558,horse,thoroughbred,adult,188.2641505199031,2,No,0.385,0,0,lameness,fever,none,none,none,none,none,none,none,none
28559,cow,hereford,senior,494.7139127966806,5,Yes,0.53,0,0,bloating,lameness,diarrhea,nystagmus,wheezing,none,none,none,none,none
28560,cat,maine_coon,young,188.9405784933287,3,No,0.39,0,0,loss_of_appetite,sneezing,paresis,none,none,none,none,none,none,none
28561,cat,maine_coon,adult,267.6974140849241,3,Yes,0.51,0,0,loss_of_appetite,fever,lethargy,none,none,none,none,none,none,none
28562,hamster,roborovski,young,98.09284447964266,4,No,0.4725,0,0,lethargy,sneezing,depression,nasal_discharge,none,none,none,none,none,none
28563,rabbit,dutch,adult,238.86072068829353,5,Yes,0.622,0,0,sneezing,diarrhea,dehydration,rapid_breathing,vomiting,none,none,none,none,none
28564,cat,persian,senior,66.48317538176057,6,Yes,0.555,0,0,vomiting,hair_loss,dehydration,inflammation,malaise,eye_discharge,none,none,none,none
28565,horse,quarter_horse,young,295.82247259296673,6,Yes,0.6399999999999999,0,0,fever,nasal_discharge,lethargy,rapid_breathing,circling,pneumonia,none,none,none,none
28566,pig,duroc,senior,471.3943257184131,3,Yes,0.6900000000000001,0,0,fever,diarrhea,lethargy,none,none,none,none,none,none,none
28567,goat,boer,adult,262.1002830105587,5,Yes,0.43000000000000005,0,0,reproductive_issues,bloating,infection,ataxia,coma,none,none,none,none,none
28568,rabbit,rex,young,216.90197996742577,6,No,0.45,0,0,sneezing,hair_loss,pale_gums,anemia,edema,disorientation,none,none,none,none
28569,rabbit,dutch,young,65.88335557669988,3,Yes,0.51,0,0,lethargy,loss_of_appetite,depression,none,none,none,none,none,none,none
28570,turkey,bourbon_red,senior,443.2629503361547,3,Yes,0.74,0,0,diarrhea,loss_of_appetite,dehydration,none,none,none,none,none,none,none
28571,duck,muscovy,senior,475.18567967633044,3,Yes,0.66,0,0,diarrhea,respiratory_distress,dehydration,none,none,none,none,none,none,none
28572,rabbit,dutch,senior,366.1412095712583,6,No,0.5,0,0,sneezing,skin_lesions,circling,abscesses,skin_rashes,chills,none,none,none,none
28573,turtle,painted_turtle,adult,43.90265057158508,3,No,0.37,0,0,lethargy,shell_rot,depression,none,none,none,none,none,none,none
28574,turkey,broad_breasted_bronze,adult,389.2844243819256,4,Yes,0.5650000000000001,0,0,lethargy,diarrhea,depression,dehydration,none,none,none,none,none,none
28575,cow,hereford,adult,142.4310083423999,2,No,0.4,0,0,lameness,dehydration,none,none,none,none,none,none,none,none
28576,cow,jersey,young,324.0801119287841,5,Yes,0.5960000000000001,0,0,dehydration,bloating,aggression,unconsciousness,coma,none,none,none,none,none
28577,turtle,red_eared_slider,young,103.36983587479807,4,Yes,0.5075000000000001,0,0,loss_of_appetite,respiratory_distress,muscle_pain,dehydration,none,none,none,none,none,none
28578,turtle,painted_turtle,young,242.34513381456054,2,No,0.29500000000000004,0,0,shell_rot,lethargy,none,none,none,none,none,none,none,none
28579,cow,jersey,young,422.1545089792387,5,Yes,0.6540000000000001,0,0,bloating,fever,lethargy,unconsciousness,reproductive_issues,none,none,none,none,none
28580,sheep,dorset,adult,168.45830929450676,4,Yes,0.35750000000000004,0,0,reproductive_issues,lameness,disorientation,swelling,none,none,none,none,none,none
28581,pig,duroc,young,484.70056679381395,2,Yes,0.5450000000000002,0,0,vomiting,fever,none,none,none,none,none,none,none,none
28582,dog,poodle,senior,372.4260460190322,4,Yes,0.5825,0,0,lameness,lethargy,depression,eye_discharge,none,none,none,none,none,none
28583,cow,hereford,young,377.49315638155895,2,No,0.43999999999999995,0,0,weight_loss,lameness,none,none,none,none,none,none,none,none
28584,goat,boer,senior,408.70763883865254,3,Yes,0.68,0,0,weight_loss,fever,lethargy,none,none,none,none,none,none,none
28585,turkey,broad_breasted_bronze,young,484.86436957342084,2,No,0.45499999999999996,0,0,lethargy,swelling,none,none,none,none,none,none,none,none
28586,parrot,macaw,adult,437.4159659868299,5,No,0.40399999999999997,0,0,loss_of_appetite,feather_plucking,headache,shock,coughing,none,none,none,none,none
28587,hamster,roborovski,young,299.15112289157855,3,No,0.43,0,0,hair_loss,weight_loss,abdominal_pain,none,none,none,none,none,none,none
28588,cow,jersey,adult,224.07493514404558,3,No,0.33,0,0,reproductive_issues,weight_loss,inflammation,none,none,none,none,none,none,none
28589,cat,persian,young,50.99974459265186,5,No,0.46199999999999997,0,0,eye_discharge,hair_loss,weight_loss,weakness,twitching,none,none,none,none,none
28590,turtle,red_eared_slider,young,142.49523103799396,4,No,0.2825,0,0,swollen_eyes,shell_rot,skin_lesions,lesions,none,none,none,none,none,none
28591,chicken,rhode_island_red,senior,467.21104830301556,2,No,0.44,0,0,sneezing,lethargy,none,none,none,none,none,none,none,none
28592,horse,thoroughbred,young,194.4446597837117,6,Yes,0.48500000000000004,0,0,swelling,lameness,respiratory_distress,loss_of_appetite,urination_problems,headache,none,none,none,none
28593,hamster,syrian,adult,407.77014536834974,3,Yes,0.44,0,0,lethargy,hair_loss,depression,none,none,none,none,none,none,none
28594,dog,german_shepherd,young,399.61336354568306,2,Yes,0.6000000000000001,0,0,fever,loss_of_appetite,none,none,none,none,none,none,none,none
28595,cow,jersey,adult,471.0836144871571,4,Yes,0.3675,0,0,bloating,reproductive_issues,joint_pain,staggering,none,none,none,none,none,none
28596,turtle,red_eared_slider,senior,257.7533407557558,2,Yes,0.575,0,0,loss_of_appetite,lethargy,none,none,none,none,none,none,none,none
28597,parrot,cockatoo,adult,404.53416419125875,2,Yes,0.305,0,0,loss_of_appetite,sneezing,none,none,none,none,none,none,none,none
28598,turtle,painted_turtle,young,218.65910399815868,5,Yes,0.464,0,0,lethargy,swollen_eyes,depression,torticollis,sneezing,none,none,none,none,none
28599,duck,pekin,young,121.21259136386959,2,No,0.38499999999999995,0,0,lameness,loss_of_appetite,none,none,none,none,none,none,none,none
28600,rabbit,flemish_giant,senior,96.69566151509504,4,Yes,0.5,0,0,hair_loss,diarrhea,dehydration,joint_pain,none,none,none,none,none,none
28601,dog,german_shepherd,adult,246.05852182606105,4,Yes,0.59,0,0,vomiting,diarrhea,dehydration,chills,none,none,none,none,none,none
28602,cow,holstein,adult,171.74889137190797,4,No,0.275,0,0,bloating,lameness,itching,torticollis,none,none,none,none,none,none
28603,hamster,dwarf,adult,227.0051329433266,4,Yes,0.35750000000000004,0,0,wet_tail,weight_loss,dyspnea,anorexia,none,none,none,none,none,none
28604,chicken,leghorn,adult,316.75484211308077,4,Yes,0.5650000000000001,0,0,lethargy,diarrhea,depression,dehydration,none,none,none,none,none,none
28605,turtle,box_turtle,adult,156.1808896614069,4,No,0.28250000000000003,0,0,shell_rot,loss_of_appetite,staggering,salivating,none,none,none,none,none,none
28606,parrot,african_grey,adult,327.88165976463176,4,No,0.49000000000000005,0,0,sneezing,lethargy,depression,emaciation,none,none,none,none,none,none
28607,guinea_pig,peruvian,young,107.35875699733377,5,No,0.304,0,0,sneezing,dental_problems,hair_loss,torticollis,redness,none,none,none,none,none
28608,parrot,african_grey,adult,251.0979423534698,5,Yes,0.494,0,0,lethargy,nasal_discharge,depression,inflammation,paraplegia,none,none,none,none,none
28609,duck,pekin,adult,50.33819602433287,3,No,0.5,0,0,respiratory_distress,diarrhea,dehydration,none,none,none,none,none,none,none
28610,hamster,roborovski,young,20.035353704791042,5,Yes,0.412,0,0,sneezing,hair_loss,anorexia,chills,dyspnea,none,none,none,none,none
